Date;CHANGINS - Température moy. +2 m (°C);CHANGINS - Humidité moy. (%);CHANGINS - Précipitations intensité (mm/h);CHANGINS - Humectage du feuillage (min)
16.03.2024 09:30;11.7;74;0.0;0
16.03.2024 09:40;11.6;74;0.0;0
16.03.2024 09:50;11.4;77;0.0;0
16.03.2024 10:00;11.3;79;0.0;0
16.03.2024 10:10;11.4;78;0.0;0
16.03.2024 10:20;12.0;76;0.0;0
16.03.2024 10:30;12.3;70;0.6;0
16.03.2024 10:40;12.3;69;0.0;0
16.03.2024 10:50;12.2;69;0.0;0
16.03.2024 11:00;12.3;68;0.0;0
16.03.2024 11:10;12.5;67;0.0;0
16.03.2024 11:20;12.7;66;0.0;0
16.03.2024 11:30;13.0;67;0.0;0
16.03.2024 11:40;13.3;64;0.0;0
16.03.2024 11:50;13.4;64;0.0;0
16.03.2024 12:00;14.2;63;0.0;0
16.03.2024 12:10;13.7;64;0.0;0
16.03.2024 12:20;13.8;64;0.0;0
16.03.2024 12:30;13.7;61;0.0;0
16.03.2024 12:40;14.2;60;0.0;0
16.03.2024 12:50;13.5;65;0.0;0
16.03.2024 13:00;14.0;63;0.0;0
16.03.2024 13:10;14.3;59;0.0;0
16.03.2024 13:20;13.7;63;0.0;0
16.03.2024 13:30;13.9;62;0.6;0
16.03.2024 13:40;13.8;62;0.0;0
16.03.2024 13:50;13.6;62;0.0;0
16.03.2024 14:00;13.7;62;0.0;0
16.03.2024 14:10;13.8;62;0.0;0
16.03.2024 14:20;13.9;60;0.0;0
16.03.2024 14:30;13.9;60;0.0;0
16.03.2024 14:40;14.2;59;0.0;0
16.03.2024 14:50;14.3;58;0.0;0
16.03.2024 15:00;14.5;57;0.0;0
16.03.2024 15:10;14.7;58;0.0;0
16.03.2024 15:20;14.7;57;0.0;0
16.03.2024 15:30;14.3;58;0.0;0
16.03.2024 15:40;14.2;58;0.0;0
16.03.2024 15:50;14.2;58;0.0;0
16.03.2024 16:00;14.2;58;0.0;0
16.03.2024 16:10;14.2;58;0.0;0
16.03.2024 16:20;14.1;61;0.0;0
16.03.2024 16:30;13.7;62;0.0;0
16.03.2024 16:40;13.6;62;0.0;0
16.03.2024 16:50;13.5;63;0.0;0
16.03.2024 17:00;13.6;61;0.0;0
16.03.2024 17:10;13.6;61;0.0;0
16.03.2024 17:20;13.6;60;0.0;0
16.03.2024 17:30;13.4;59;0.0;0
16.03.2024 17:40;13.2;59;0.0;0
16.03.2024 17:50;13.1;59;0.0;0
16.03.2024 18:00;13.1;57;0.0;0
16.03.2024 18:10;13.2;54;0.0;0
16.03.2024 18:20;12.9;55;0.6;0
16.03.2024 18:30;12.6;56;0.0;0
16.03.2024 18:40;12.3;58;0.0;0
16.03.2024 18:50;11.3;66;0.0;0
16.03.2024 19:00;11.9;59;0.0;0
16.03.2024 19:10;11.8;61;0.0;0
16.03.2024 19:20;11.2;64;0.0;0
16.03.2024 19:30;10.7;67;0.0;0
16.03.2024 19:40;10.6;68;0.0;0
16.03.2024 19:50;10.1;70;0.0;0
16.03.2024 20:00;9.6;72;0.0;0
16.03.2024 20:10;9.3;73;0.0;0
16.03.2024 20:20;9.0;75;0.0;0
16.03.2024 20:30;8.7;75;0.0;0
16.03.2024 20:40;8.5;78;0.0;0
16.03.2024 20:50;8.5;76;0.0;0
16.03.2024 21:00;9.4;71;0.0;0
16.03.2024 21:10;9.1;72;0.0;0
16.03.2024 21:20;8.8;74;0.0;0
16.03.2024 21:30;8.5;75;0.0;0
16.03.2024 21:40;8.9;73;0.0;0
16.03.2024 21:50;8.5;76;0.0;0
16.03.2024 22:00;8.2;76;0.0;0
16.03.2024 22:10;7.9;78;0.0;0
16.03.2024 22:20;8.1;77;0.0;0
16.03.2024 22:30;8.2;77;0.0;0
16.03.2024 22:40;8.4;77;0.0;0
16.03.2024 22:50;8.2;78;0.0;0
16.03.2024 23:00;7.5;80;0.0;0
16.03.2024 23:10;7.5;80;0.0;0
16.03.2024 23:20;7.4;80;0.0;0
16.03.2024 23:30;6.7;83;0.0;0
16.03.2024 23:40;6.6;85;0.0;0
16.03.2024 23:50;7.0;83;0.0;0
17.03.2024 00:00;6.8;84;0.0;0
17.03.2024 00:10;6.6;85;0.0;0
17.03.2024 00:20;6.4;85;0.0;0
17.03.2024 00:30;6.3;85;0.0;0
17.03.2024 00:40;6.2;85;0.0;0
17.03.2024 00:50;6.6;83;0.0;0
17.03.2024 01:00;6.7;83;0.0;0
17.03.2024 01:10;6.4;85;0.6;0
17.03.2024 01:20;6.6;84;0.0;0
17.03.2024 01:30;7.1;82;0.0;0
17.03.2024 01:40;7.4;80;0.0;0
17.03.2024 01:50;6.6;84;0.0;0
17.03.2024 02:00;7.0;82;0.0;0
17.03.2024 02:10;6.6;84;0.0;0
17.03.2024 02:20;6.2;87;0.0;0
17.03.2024 02:30;6.3;87;0.0;0
17.03.2024 02:40;6.3;87;0.0;0
17.03.2024 02:50;6.1;88;0.0;0
17.03.2024 03:00;6.3;87;0.0;0
17.03.2024 03:10;6.6;85;0.0;0
17.03.2024 03:20;6.2;87;0.0;0
17.03.2024 03:30;6.0;88;0.0;0
17.03.2024 03:40;6.1;87;0.0;0
17.03.2024 03:50;5.5;89;0.0;0
17.03.2024 04:00;5.4;90;0.0;0
17.03.2024 04:10;5.9;88;0.0;0
17.03.2024 04:20;6.2;87;0.0;0
17.03.2024 04:30;6.2;87;0.0;0
17.03.2024 04:40;6.8;84;0.0;0
17.03.2024 04:50;6.8;84;0.0;0
17.03.2024 05:00;6.4;85;0.0;0
17.03.2024 05:10;6.2;86;0.0;0
17.03.2024 05:20;6.0;87;0.0;0
17.03.2024 05:30;6.0;87;0.0;0
17.03.2024 05:40;5.8;88;0.0;0
17.03.2024 05:50;5.6;90;0.0;0
17.03.2024 06:00;5.8;90;0.0;0
17.03.2024 06:10;6.2;88;0.0;0
17.03.2024 06:20;6.2;88;0.0;0
17.03.2024 06:30;6.3;87;0.0;0
17.03.2024 06:40;6.5;87;0.0;0
17.03.2024 06:50;6.7;86;0.0;0
17.03.2024 07:00;6.7;86;0.0;0
17.03.2024 07:10;6.4;88;0.0;0
17.03.2024 07:20;6.6;87;0.0;0
17.03.2024 07:30;6.5;89;0.0;0
17.03.2024 07:40;6.7;88;0.0;0
17.03.2024 07:50;6.8;89;0.0;0
17.03.2024 08:00;6.8;91;0.0;0
17.03.2024 08:10;7.0;91;0.0;0
17.03.2024 08:20;7.2;88;0.0;0
17.03.2024 08:30;7.5;88;0.0;0
17.03.2024 08:40;7.4;89;0.0;0
17.03.2024 08:50;7.5;87;0.0;0
17.03.2024 09:00;7.7;87;0.0;0
17.03.2024 09:10;7.8;87;0.0;0
17.03.2024 09:20;8.1;86;0.0;0
17.03.2024 09:30;8.4;85;0.0;0
17.03.2024 09:40;8.7;85;0.0;0
17.03.2024 09:50;8.6;85;0.0;0
17.03.2024 10:00;8.7;86;0.0;0
17.03.2024 10:10;8.9;85;0.0;0
17.03.2024 10:20;9.2;81;0.0;0
17.03.2024 10:30;9.2;80;0.0;0
17.03.2024 10:40;9.3;80;0.0;0
17.03.2024 10:50;9.5;80;0.0;0
17.03.2024 11:00;9.7;80;0.0;0
17.03.2024 11:10;9.9;76;0.0;0
17.03.2024 11:20;10.2;77;0.0;0
17.03.2024 11:30;10.0;76;0.0;0
17.03.2024 11:40;10.1;75;0.6;0
17.03.2024 11:50;10.1;75;0.0;0
17.03.2024 12:00;10.5;74;0.0;0
17.03.2024 12:10;10.5;74;0.0;0
17.03.2024 12:20;10.7;74;0.0;0
17.03.2024 12:30;11.1;73;0.0;0
17.03.2024 12:40;11.3;73;0.0;0
17.03.2024 12:50;10.9;73;0.0;0
17.03.2024 13:00;10.8;73;0.0;0
17.03.2024 13:10;10.8;73;0.0;0
17.03.2024 13:20;11.1;72;0.0;0
17.03.2024 13:30;11.0;73;0.0;0
17.03.2024 13:40;11.2;72;0.0;0
17.03.2024 13:50;11.4;72;0.0;0
17.03.2024 14:00;11.6;73;0.0;0
17.03.2024 14:10;11.8;72;0.0;0
17.03.2024 14:20;12.0;72;0.0;0
17.03.2024 14:30;12.2;70;0.0;0
17.03.2024 14:40;12.3;67;0.0;0
17.03.2024 14:50;12.2;65;0.0;0
17.03.2024 15:00;12.7;64;0.0;0
17.03.2024 15:10;12.9;64;0.0;0
17.03.2024 15:20;13.0;64;0.0;0
17.03.2024 15:30;13.2;66;0.0;0
17.03.2024 15:40;12.9;66;0.0;0
17.03.2024 15:50;12.7;66;0.0;0
17.03.2024 16:00;12.6;65;0.0;0
17.03.2024 16:10;12.5;67;0.0;0
17.03.2024 16:20;12.2;67;0.0;0
17.03.2024 16:30;12.2;67;0.0;0
17.03.2024 16:40;12.1;67;0.0;0
17.03.2024 16:50;12.0;68;0.6;0
17.03.2024 17:00;12.0;67;0.0;0
17.03.2024 17:10;12.0;68;0.0;0
17.03.2024 17:20;11.9;68;0.0;0
17.03.2024 17:30;11.8;70;0.0;0
17.03.2024 17:40;11.7;71;0.0;0
17.03.2024 17:50;11.7;71;0.0;0
17.03.2024 18:00;11.7;72;0.0;0
17.03.2024 18:10;11.5;77;0.0;0
17.03.2024 18:20;11.2;78;0.0;0
17.03.2024 18:30;11.1;79;0.0;0
17.03.2024 18:40;11.0;81;0.0;0
17.03.2024 18:50;10.9;82;0.0;0
17.03.2024 19:00;10.8;84;0.0;10
17.03.2024 19:10;10.6;85;0.0;10
17.03.2024 19:20;10.4;86;0.0;10
17.03.2024 19:30;10.4;83;0.0;10
17.03.2024 19:40;10.4;83;0.0;10
17.03.2024 19:50;10.3;88;0.0;10
17.03.2024 20:00;10.3;90;0.0;10
17.03.2024 20:10;10.2;91;0.0;10
17.03.2024 20:20;10.2;91;0.0;10
17.03.2024 20:30;10.1;92;0.0;10
17.03.2024 20:40;10.1;92;0.0;10
17.03.2024 20:50;10.1;93;0.0;10
17.03.2024 21:00;10.0;94;0.0;10
17.03.2024 21:10;10.0;94;0.0;10
17.03.2024 21:20;9.9;94;0.6;10
17.03.2024 21:30;9.8;94;0.0;10
17.03.2024 21:40;9.7;94;0.0;10
17.03.2024 21:50;9.7;94;0.0;10
17.03.2024 22:00;9.6;94;0.0;10
17.03.2024 22:10;9.6;94;0.0;10
17.03.2024 22:20;9.5;94;0.0;10
17.03.2024 22:30;9.5;94;0.6;10
17.03.2024 22:40;9.3;95;0.0;10
17.03.2024 22:50;9.2;94;0.0;10
17.03.2024 23:00;9.3;92;0.0;10
17.03.2024 23:10;9.4;94;0.0;10
17.03.2024 23:20;9.3;94;0.0;10
17.03.2024 23:30;9.4;96;0.6;10
17.03.2024 23:40;9.4;96;0.0;10
17.03.2024 23:50;9.5;97;0.0;10
18.03.2024 00:00;9.5;97;0.0;10
18.03.2024 00:10;9.5;97;0.6;10
18.03.2024 00:20;9.6;97;0.0;10
18.03.2024 00:30;9.7;96;0.0;10
18.03.2024 00:40;9.7;96;0.6;10
18.03.2024 00:50;9.7;96;0.0;10
18.03.2024 01:00;9.7;96;0.6;10
18.03.2024 01:10;9.7;96;0.0;10
18.03.2024 01:20;9.7;96;0.6;10
18.03.2024 01:30;9.7;96;0.0;10
18.03.2024 01:40;9.7;96;0.6;10
18.03.2024 01:50;9.6;96;0.0;10
18.03.2024 02:00;9.6;97;0.6;10
18.03.2024 02:10;9.6;97;0.0;10
18.03.2024 02:20;9.6;97;0.6;10
18.03.2024 02:30;9.6;96;0.0;10
18.03.2024 02:40;9.6;97;0.6;10
18.03.2024 02:50;9.6;97;0.0;10
18.03.2024 03:00;9.6;97;0.6;10
18.03.2024 03:10;9.6;97;0.6;10
18.03.2024 03:20;9.6;97;0.6;10
18.03.2024 03:30;9.5;97;0.0;10
18.03.2024 03:40;9.5;97;0.6;10
18.03.2024 03:50;9.5;98;0.6;10
18.03.2024 04:00;9.6;98;0.6;10
18.03.2024 04:10;9.7;98;0.6;10
18.03.2024 04:20;9.7;98;0.0;10
18.03.2024 04:30;9.7;98;0.0;10
18.03.2024 04:40;9.7;98;0.6;10
18.03.2024 04:50;9.7;98;0.6;10
18.03.2024 05:00;9.7;98;0.0;10
18.03.2024 05:10;9.6;98;0.0;10
18.03.2024 05:20;9.5;98;0.0;10
18.03.2024 05:30;9.4;98;0.6;10
18.03.2024 05:40;9.2;98;0.0;10
18.03.2024 05:50;9.1;98;0.0;10
18.03.2024 06:00;8.9;98;0.0;10
18.03.2024 06:10;9.2;99;0.0;10
18.03.2024 06:20;9.3;99;0.0;10
18.03.2024 06:30;9.3;99;0.0;10
18.03.2024 06:40;9.3;99;0.0;10
18.03.2024 06:50;9.3;99;0.0;10
18.03.2024 07:00;9.3;99;0.0;10
18.03.2024 07:10;9.4;99;0.0;10
18.03.2024 07:20;9.4;99;0.6;10
18.03.2024 07:30;9.5;99;0.0;10
18.03.2024 07:40;9.5;99;0.0;10
18.03.2024 07:50;9.6;99;0.0;10
18.03.2024 08:00;9.6;99;0.0;10
18.03.2024 08:10;9.7;99;0.0;10
18.03.2024 08:20;9.9;98;0.0;10
18.03.2024 08:30;10.2;96;0.0;10
18.03.2024 08:40;10.4;96;0.6;10
18.03.2024 08:50;11.2;92;0.0;10
18.03.2024 09:00;11.5;90;0.0;10
18.03.2024 09:10;12.0;89;0.0;10
18.03.2024 09:20;12.3;88;0.0;10
18.03.2024 09:30;12.5;88;0.0;10
18.03.2024 09:40;11.9;89;0.0;10
18.03.2024 09:50;11.8;90;0.0;10
18.03.2024 10:00;12.0;89;0.0;10
18.03.2024 10:10;12.0;90;0.6;10
18.03.2024 10:20;12.1;90;0.0;10
18.03.2024 10:30;12.7;83;0.0;10
18.03.2024 10:40;13.1;85;0.0;10
18.03.2024 10:50;13.5;86;0.0;10
18.03.2024 11:00;13.5;85;0.0;10
18.03.2024 11:10;13.2;87;0.6;10
18.03.2024 11:20;13.3;86;0.0;10
18.03.2024 11:30;13.6;84;0.6;10
18.03.2024 11:40;13.8;83;0.0;10
18.03.2024 11:50;14.1;82;0.6;10
18.03.2024 12:00;14.1;80;0.6;10
18.03.2024 12:10;14.1;81;0.0;10
18.03.2024 12:20;13.7;82;0.6;10
18.03.2024 12:30;14.0;82;0.0;10
18.03.2024 12:40;14.2;80;2.4;10
18.03.2024 12:50;14.4;79;1.8;10
18.03.2024 13:00;14.6;77;2.4;10
18.03.2024 13:10;15.8;73;1.8;10
18.03.2024 13:20;15.9;71;2.4;10
18.03.2024 13:30;15.6;71;1.8;10
18.03.2024 13:40;15.4;72;1.8;10
18.03.2024 13:50;15.4;71;1.2;10
18.03.2024 14:00;15.3;70;1.2;10
18.03.2024 14:10;15.4;68;1.2;10
18.03.2024 14:20;15.4;68;0.6;10
18.03.2024 14:30;15.7;65;0.6;10
18.03.2024 14:40;15.8;68;0.6;10
18.03.2024 14:50;15.6;65;0.6;0
18.03.2024 15:00;15.5;68;0.6;0
18.03.2024 15:10;16.4;66;0.0;0
18.03.2024 15:20;16.4;64;0.6;0
18.03.2024 15:30;16.4;64;0.6;0
18.03.2024 15:40;15.8;64;0.6;0
18.03.2024 15:50;15.6;64;0.6;0
18.03.2024 16:00;15.5;66;0.6;0
18.03.2024 16:10;15.2;68;0.0;0
18.03.2024 16:20;15.3;68;0.6;0
18.03.2024 16:30;15.5;68;0.6;0
18.03.2024 16:40;15.5;66;0.6;0
18.03.2024 16:50;15.3;67;0.0;0
18.03.2024 17:00;14.6;73;0.6;0
18.03.2024 17:10;13.4;80;0.6;0
18.03.2024 17:20;13.2;80;0.6;0
18.03.2024 17:30;13.1;81;0.6;0
18.03.2024 17:40;12.8;83;0.0;0
18.03.2024 17:50;12.9;84;0.6;0
18.03.2024 18:00;13.2;82;0.6;0
18.03.2024 18:10;13.7;79;0.6;0
18.03.2024 18:20;14.1;76;0.0;0
18.03.2024 18:30;14.3;70;0.6;0
18.03.2024 18:40;14.2;74;0.6;0
18.03.2024 18:50;14.0;74;0.6;0
18.03.2024 19:00;13.3;80;0.0;0
18.03.2024 19:10;12.6;82;0.6;0
18.03.2024 19:20;12.6;81;0.6;0
18.03.2024 19:30;12.6;80;0.0;0
18.03.2024 19:40;12.3;82;0.6;0
18.03.2024 19:50;12.1;83;0.6;0
18.03.2024 20:00;12.1;83;0.0;0
18.03.2024 20:10;11.8;84;0.6;0
18.03.2024 20:20;11.3;87;0.6;0
18.03.2024 20:30;11.3;87;0.0;0
18.03.2024 20:40;11.5;87;0.6;0
18.03.2024 20:50;11.5;87;0.6;0
18.03.2024 21:00;11.6;86;0.0;0
18.03.2024 21:10;11.4;87;0.6;0
18.03.2024 21:20;11.5;87;0.6;0
18.03.2024 21:30;11.2;88;0.0;0
18.03.2024 21:40;11.1;88;0.6;0
18.03.2024 21:50;11.0;88;0.6;0
18.03.2024 22:00;11.0;88;0.0;0
18.03.2024 22:10;10.8;88;0.6;0
18.03.2024 22:20;10.5;88;0.6;0
18.03.2024 22:30;10.0;88;0.0;0
18.03.2024 22:40;9.7;87;0.6;0
18.03.2024 22:50;9.5;87;0.6;0
18.03.2024 23:00;9.5;87;0.0;0
18.03.2024 23:10;9.3;87;0.6;0
18.03.2024 23:20;8.9;88;0.6;0
18.03.2024 23:30;9.1;86;0.0;0
18.03.2024 23:40;9.5;84;0.6;0
18.03.2024 23:50;8.4;88;0.6;0
19.03.2024 00:00;8.5;87;0.0;0
19.03.2024 00:10;8.1;88;0.6;0
19.03.2024 00:20;7.8;89;0.6;0
19.03.2024 00:30;7.6;89;0.0;0
19.03.2024 00:40;7.4;90;0.6;0
19.03.2024 00:50;7.4;90;0.6;0
19.03.2024 01:00;7.7;88;0.0;0
19.03.2024 01:10;7.2;88;0.6;0
19.03.2024 01:20;7.3;88;0.6;0
19.03.2024 01:30;7.1;89;0.6;0
19.03.2024 01:40;6.9;88;0.0;0
19.03.2024 01:50;7.1;87;0.6;0
19.03.2024 02:00;6.9;88;0.6;0
19.03.2024 02:10;6.8;89;1.2;0
19.03.2024 02:20;7.0;88;2.4;0
19.03.2024 02:30;6.4;90;15.6;0
19.03.2024 02:40;6.7;89;2.4;0
19.03.2024 02:50;6.5;89;0.0;0
19.03.2024 03:00;6.5;88;0.0;0
19.03.2024 03:10;5.6;91;0.0;0
19.03.2024 03:20;5.7;92;0.0;0
19.03.2024 03:30;5.9;92;0.0;0
19.03.2024 03:40;6.0;91;0.0;0
19.03.2024 03:50;6.3;91;0.0;0
19.03.2024 04:00;6.0;91;0.0;0
19.03.2024 04:10;6.2;91;0.0;0
19.03.2024 04:20;5.8;91;0.0;0
19.03.2024 04:30;6.0;92;0.0;0
19.03.2024 04:40;5.8;92;0.0;0
19.03.2024 04:50;5.6;94;0.0;0
19.03.2024 05:00;5.7;94;0.0;0
19.03.2024 05:10;5.7;94;0.0;0
19.03.2024 05:20;5.4;94;0.0;0
19.03.2024 05:30;5.5;95;0.0;0
19.03.2024 05:40;5.4;95;0.0;0
19.03.2024 05:50;5.5;96;0.0;0
19.03.2024 06:00;5.8;95;0.0;0
19.03.2024 06:10;5.7;96;0.0;0
19.03.2024 06:20;6.1;96;0.0;0
19.03.2024 06:30;6.2;95;0.0;0
19.03.2024 06:40;6.5;95;0.0;0
19.03.2024 06:50;6.0;94;0.0;0
19.03.2024 07:00;5.9;95;0.0;0
19.03.2024 07:10;6.0;95;0.0;0
19.03.2024 07:20;6.3;94;0.0;0
19.03.2024 07:30;7.0;94;0.0;0
19.03.2024 07:40;7.3;94;0.0;0
19.03.2024 07:50;7.6;92;0.0;0
19.03.2024 08:00;7.9;93;0.0;0
19.03.2024 08:10;8.0;93;0.0;0
19.03.2024 08:20;8.5;92;0.0;0
19.03.2024 08:30;8.5;92;0.0;0
19.03.2024 08:40;8.4;92;0.0;0
19.03.2024 08:50;8.7;92;0.0;0
19.03.2024 09:00;9.0;90;0.0;0
19.03.2024 09:10;9.4;89;0.0;0
19.03.2024 09:20;9.4;89;0.0;0
19.03.2024 09:30;9.6;89;0.0;0
19.03.2024 09:40;9.8;87;0.0;0
19.03.2024 09:50;9.9;88;0.0;0
19.03.2024 10:00;10.2;87;0.0;0
19.03.2024 10:10;10.2;87;0.0;0
19.03.2024 10:20;10.4;85;0.0;0
19.03.2024 10:30;9.9;88;0.0;0
19.03.2024 10:40;10.6;86;0.0;0
19.03.2024 10:50;10.2;85;0.0;0
19.03.2024 11:00;11.0;83;0.0;0
19.03.2024 11:10;10.5;85;0.0;0
19.03.2024 11:20;10.5;85;0.0;0
19.03.2024 11:30;10.6;86;0.0;0
19.03.2024 11:40;10.8;84;0.0;0
19.03.2024 11:50;11.2;84;0.0;0
19.03.2024 12:00;11.8;81;0.0;0
19.03.2024 12:10;11.6;82;0.0;0
19.03.2024 12:20;11.9;81;0.0;0
19.03.2024 12:30;12.2;80;0.0;0
19.03.2024 12:40;12.4;80;0.0;0
19.03.2024 12:50;12.3;79;0.0;0
19.03.2024 13:00;12.8;78;0.0;0
19.03.2024 13:10;13.1;76;0.0;0
19.03.2024 13:20;13.6;74;0.0;0
19.03.2024 13:30;13.8;74;0.0;0
19.03.2024 13:40;13.6;74;0.0;0
19.03.2024 13:50;13.8;74;0.0;0
19.03.2024 14:00;13.8;73;0.0;0
19.03.2024 14:10;13.7;74;0.0;0
19.03.2024 14:20;13.7;74;0.0;0
19.03.2024 14:30;13.9;73;0.0;0
19.03.2024 14:40;14.0;73;0.0;0
19.03.2024 14:50;14.2;72;0.0;0
19.03.2024 15:00;14.1;71;0.0;0
19.03.2024 15:10;14.1;71;0.0;0
19.03.2024 15:20;14.3;70;1.8;0
19.03.2024 15:30;14.4;71;0.0;0
19.03.2024 15:40;14.6;70;0.0;0
19.03.2024 15:50;15.0;71;0.0;0
19.03.2024 16:00;14.9;71;0.0;0
19.03.2024 16:10;15.1;71;0.0;0
19.03.2024 16:20;15.2;71;0.0;0
19.03.2024 16:30;15.0;70;0.0;0
19.03.2024 16:40;14.9;71;0.0;0
19.03.2024 16:50;15.0;71;0.0;0
19.03.2024 17:00;15.0;71;0.0;0
19.03.2024 17:10;15.1;69;0.0;0
19.03.2024 17:20;15.1;69;0.0;0
19.03.2024 17:30;15.1;68;0.0;0
19.03.2024 17:40;15.2;68;0.0;0
19.03.2024 17:50;15.0;70;0.0;0
19.03.2024 18:00;14.9;70;0.0;0
19.03.2024 18:10;14.5;72;0.0;0
19.03.2024 18:20;14.1;73;0.0;0
19.03.2024 18:30;13.7;74;0.0;0
19.03.2024 18:40;13.4;74;0.0;0
19.03.2024 18:50;13.2;75;0.0;0
19.03.2024 19:00;12.9;76;0.0;0
19.03.2024 19:10;12.5;77;0.0;0
19.03.2024 19:20;12.2;79;0.0;0
19.03.2024 19:30;11.6;83;0.0;0
19.03.2024 19:40;11.3;84;0.0;0
19.03.2024 19:50;11.1;84;0.0;0
19.03.2024 20:00;10.6;86;0.0;0
19.03.2024 20:10;10.5;86;0.0;0
19.03.2024 20:20;10.5;83;0.0;0
19.03.2024 20:30;9.9;86;0.0;0
19.03.2024 20:40;9.5;86;0.0;0
19.03.2024 20:50;9.4;84;0.0;0
19.03.2024 21:00;9.2;83;0.0;0
19.03.2024 21:10;9.4;84;0.0;0
19.03.2024 21:20;9.5;85;0.0;0
19.03.2024 21:30;9.0;85;0.0;0
19.03.2024 21:40;9.2;85;0.0;0
19.03.2024 21:50;9.6;83;0.0;0
19.03.2024 22:00;8.7;82;0.0;0
19.03.2024 22:10;8.1;84;0.0;0
19.03.2024 22:20;8.1;82;0.0;0
19.03.2024 22:30;7.7;83;0.0;0
19.03.2024 22:40;7.6;82;0.0;0
19.03.2024 22:50;7.4;82;0.0;0
19.03.2024 23:00;7.1;83;0.0;0
19.03.2024 23:10;6.9;84;0.0;0
19.03.2024 23:20;7.0;83;0.0;0
19.03.2024 23:30;6.9;83;0.0;0
19.03.2024 23:40;7.0;82;0.0;0
19.03.2024 23:50;7.3;80;0.0;0
20.03.2024 00:00;7.3;80;0.0;0
20.03.2024 00:10;6.8;81;0.0;0
20.03.2024 00:20;6.4;85;0.0;0
20.03.2024 00:30;6.6;83;0.0;0
20.03.2024 00:40;6.4;84;0.0;0
20.03.2024 00:50;6.4;85;0.0;0
20.03.2024 01:00;6.8;84;0.0;0
20.03.2024 01:10;6.8;84;0.0;0
20.03.2024 01:20;6.4;86;0.0;0
20.03.2024 01:30;6.7;85;0.0;0
20.03.2024 01:40;6.8;85;0.0;0
20.03.2024 01:50;6.5;86;0.0;0
20.03.2024 02:00;6.4;87;0.0;0
20.03.2024 02:10;6.2;87;0.0;0
20.03.2024 02:20;5.9;89;0.0;0
20.03.2024 02:30;6.0;89;0.0;0
20.03.2024 02:40;6.4;88;0.0;0
20.03.2024 02:50;6.8;86;0.0;0
20.03.2024 03:00;6.9;86;0.0;0
20.03.2024 03:10;7.0;85;0.0;0
20.03.2024 03:20;6.1;88;0.0;0
20.03.2024 03:30;6.0;89;0.0;0
20.03.2024 03:40;5.6;90;0.0;0
20.03.2024 03:50;5.5;90;0.0;0
20.03.2024 04:00;5.4;91;0.0;0
20.03.2024 04:10;5.6;91;0.0;0
20.03.2024 04:20;5.6;90;0.0;0
20.03.2024 04:30;5.5;90;0.0;0
20.03.2024 04:40;5.3;91;0.0;0
20.03.2024 04:50;5.2;90;0.0;0
20.03.2024 05:00;5.4;90;0.0;0
20.03.2024 05:10;5.8;89;0.0;0
20.03.2024 05:20;6.1;88;0.0;0
20.03.2024 05:30;6.3;86;0.0;0
20.03.2024 05:40;6.0;87;0.0;0
20.03.2024 05:50;5.6;88;0.0;0
20.03.2024 06:00;5.4;89;0.0;0
20.03.2024 06:10;5.6;90;0.0;0
20.03.2024 06:20;5.5;89;0.0;0
20.03.2024 06:30;5.2;90;0.0;0
20.03.2024 06:40;5.2;90;0.0;0
20.03.2024 06:50;5.0;90;0.0;0
20.03.2024 07:00;5.0;90;0.0;0
20.03.2024 07:10;5.3;91;0.0;0
20.03.2024 07:20;5.5;90;0.0;0
20.03.2024 07:30;6.0;90;0.0;0
20.03.2024 07:40;7.1;88;0.0;0
20.03.2024 07:50;8.0;86;0.0;0
20.03.2024 08:00;8.3;85;0.0;0
20.03.2024 08:10;8.8;83;0.0;0
20.03.2024 08:20;9.7;80;0.0;0
20.03.2024 08:30;9.8;81;0.0;0
20.03.2024 08:40;9.8;82;0.0;0
20.03.2024 08:50;10.4;80;0.0;0
20.03.2024 09:00;10.2;81;0.0;0
20.03.2024 09:10;10.6;80;0.0;0
20.03.2024 09:20;10.7;80;0.0;0
20.03.2024 09:30;10.6;80;0.0;0
20.03.2024 09:40;10.6;79;0.0;0
20.03.2024 09:50;10.8;79;0.0;0
20.03.2024 10:00;11.7;77;0.0;0
20.03.2024 10:10;11.8;78;0.0;0
20.03.2024 10:20;12.0;78;0.0;0
20.03.2024 10:30;12.3;77;0.0;0
20.03.2024 10:40;12.5;76;0.0;0
20.03.2024 10:50;12.4;76;0.0;0
20.03.2024 11:00;12.3;76;0.0;0
20.03.2024 11:10;12.4;75;0.0;0
20.03.2024 11:20;12.4;75;0.0;0
20.03.2024 11:30;12.6;74;0.0;0
20.03.2024 11:40;12.8;73;0.0;0
20.03.2024 11:50;13.2;71;0.0;0
20.03.2024 12:00;13.9;69;0.0;0
20.03.2024 12:10;14.1;69;0.0;0
20.03.2024 12:20;14.0;69;0.0;0
20.03.2024 12:30;13.9;69;0.0;0
20.03.2024 12:40;14.0;69;0.0;0
20.03.2024 12:50;14.6;67;0.0;0
20.03.2024 13:00;14.5;67;0.0;0
20.03.2024 13:10;14.4;66;0.0;0
20.03.2024 13:20;14.5;67;0.0;0
20.03.2024 13:30;14.5;68;0.0;0
20.03.2024 13:40;14.5;68;0.0;0
20.03.2024 13:50;15.0;67;0.0;0
20.03.2024 14:00;15.4;66;0.0;0
20.03.2024 14:10;16.9;62;0.0;0
