id,start,oospore_maturation,oospore_germination,oospore_dispersion,oospore_infection,incubation_days,completed_incubation,sporulations,sporangia_densities,spore_lifespan_days,secondary_infections,oospore_infection_strength,secondary_infection_strengths
24258,2025-06-18 12:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24264,2025-06-18 13:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24270,2025-06-18 14:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24276,2025-06-18 15:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24282,2025-06-18 16:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24288,2025-06-18 17:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24294,2025-06-18 18:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24300,2025-06-18 19:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24306,2025-06-18 20:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24312,2025-06-18 21:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24318,2025-06-18 22:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24324,2025-06-18 23:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24330,2025-06-19 00:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24336,2025-06-19 01:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24342,2025-06-19 02:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24348,2025-06-19 03:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24354,2025-06-19 04:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24360,2025-06-19 05:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24366,2025-06-19 06:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24372,2025-06-19 07:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24378,2025-06-19 08:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24384,2025-06-19 09:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24390,2025-06-19 10:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24396,2025-06-19 11:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24402,2025-06-19 12:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24408,2025-06-19 13:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24414,2025-06-19 14:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24420,2025-06-19 15:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24426,2025-06-19 16:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24432,2025-06-19 17:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24438,2025-06-19 18:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24444,2025-06-19 19:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24450,2025-06-19 20:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24456,2025-06-19 21:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24462,2025-06-19 22:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24468,2025-06-19 23:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24474,2025-06-20 00:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24480,2025-06-20 01:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24486,2025-06-20 02:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24492,2025-06-20 03:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24498,2025-06-20 04:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24504,2025-06-20 05:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24510,2025-06-20 06:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24516,2025-06-20 07:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24522,2025-06-20 08:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24528,2025-06-20 09:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24534,2025-06-20 10:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24540,2025-06-20 11:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24546,2025-06-20 12:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24552,2025-06-20 13:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24558,2025-06-20 14:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24564,2025-06-20 15:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24570,2025-06-20 16:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24576,2025-06-20 17:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24582,2025-06-20 18:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24588,2025-06-20 19:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24594,2025-06-20 20:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24600,2025-06-20 21:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24606,2025-06-20 22:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24612,2025-06-20 23:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24618,2025-06-21 00:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24624,2025-06-21 01:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24630,2025-06-21 02:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24636,2025-06-21 03:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24642,2025-06-21 04:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24648,2025-06-21 05:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24654,2025-06-21 06:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24660,2025-06-21 07:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24666,2025-06-21 08:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24672,2025-06-21 09:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24678,2025-06-21 10:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24684,2025-06-21 11:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24690,2025-06-21 12:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24696,2025-06-21 13:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24702,2025-06-21 14:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24708,2025-06-21 15:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24714,2025-06-21 16:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24720,2025-06-21 17:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24726,2025-06-21 18:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24732,2025-06-21 19:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24738,2025-06-21 20:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24744,2025-06-21 21:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24750,2025-06-21 22:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24756,2025-06-21 23:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24762,2025-06-22 00:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24768,2025-06-22 01:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24774,2025-06-22 02:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24780,2025-06-22 03:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24786,2025-06-22 04:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24792,2025-06-22 05:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24798,2025-06-22 06:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24804,2025-06-22 07:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24810,2025-06-22 08:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24816,2025-06-22 09:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24822,2025-06-22 10:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24828,2025-06-22 11:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24834,2025-06-22 12:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24840,2025-06-22 13:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24846,2025-06-22 14:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24852,2025-06-22 15:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24858,2025-06-22 16:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24864,2025-06-22 17:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24870,2025-06-22 18:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24876,2025-06-22 19:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24882,2025-06-22 20:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24888,2025-06-22 21:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24894,2025-06-22 22:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24900,2025-06-22 23:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24906,2025-06-23 00:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24912,2025-06-23 01:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24918,2025-06-23 02:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24924,2025-06-23 03:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24930,2025-06-23 04:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24936,2025-06-23 05:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24942,2025-06-23 06:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24948,2025-06-23 07:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24954,2025-06-23 08:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24960,2025-06-23 09:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24966,2025-06-23 10:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24972,2025-06-23 11:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24978,2025-06-23 12:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24984,2025-06-23 13:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24990,2025-06-23 14:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
24996,2025-06-23 15:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25002,2025-06-23 16:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25008,2025-06-23 17:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25014,2025-06-23 18:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25020,2025-06-23 19:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25026,2025-06-23 20:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25032,2025-06-23 21:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25038,2025-06-23 22:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25044,2025-06-23 23:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25050,2025-06-24 00:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25056,2025-06-24 01:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25062,2025-06-24 02:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25068,2025-06-24 03:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25074,2025-06-24 04:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25080,2025-06-24 05:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25086,2025-06-24 06:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25092,2025-06-24 07:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25098,2025-06-24 08:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25104,2025-06-24 09:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25110,2025-06-24 10:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25116,2025-06-24 11:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25122,2025-06-24 12:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25128,2025-06-24 13:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25134,2025-06-24 14:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25140,2025-06-24 15:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25146,2025-06-24 16:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25152,2025-06-24 17:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25158,2025-06-24 18:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25164,2025-06-24 19:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25170,2025-06-24 20:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25176,2025-06-24 21:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25182,2025-06-24 22:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
25188,2025-06-24 23:00:00+02:00,2025-04-26 00:00:00+02:00,2025-07-04 00:20:00+02:00,2025-07-04 00:20:00+02:00,None,None,None,None,None,None,None,None,None
